text,Joy,Hate,Love,Sorrow,Anxiety,Surprise,Anger,Expect
前头那妇女，只知道疼爱自己的孩子，太疼爱了，分不清尺寸了。,0,0,0,0,1,0,0,0
祝好！,0,0,0,0,0,0,0,1
生活里有些期待当时很重要，但一旦成为过去了，也就不那么重要了，一切终逃不过季节更替。,1,0,0,0,0,0,0,0
一点也不！,0,0,0,1,0,0,0,0
你知道吗，这个世界上有两种人，一种人看着半瓶牛奶会说，“哇，还剩半杯，我还有半杯美味的牛奶可以享用，我很开心！,1,0,0,0,0,0,0,0
你就在眼前，迷人的笑容这般亲切，手指游移在翻阅我们昔日的对话，今天没有只字片语。,1,0,1,0,1,0,0,0
她不善妆容，但肤质不错，如果不是身材走样，打扮出来也是个美女。,0,0,1,0,0,0,0,0
我闭上双眼，这世界仿佛只有我一个人。,1,0,1,0,0,0,0,0
因为早产，所以现在两个小家伙还睡在小小的保温箱里呢，没有任何人去打扰他们的休息，偶尔会有一个白衣天使检查他们是不是在偷懒，长不长个？,0,0,1,0,1,0,0,0
有人面红耳赤，挥舞着双手，说着他与神七的那些八杆子也打不着的故事。,0,1,0,0,0,0,1,0
有钱女志愿者嫁给北川受灾农民为了啥？,0,0,0,0,1,0,0,0
突然，我想到两个字——思念。,0,0,1,0,0,1,0,0
嘿嘿，孺子可教也＾＿＾但是，然然的角色不是大苹果，原来是小猴子（Ａｆｆｅ），一个读音之差，闹大笑话了＾＾,1,0,1,0,0,0,0,0
有人为了自己爱的人能衣食无忧、前途无量，选择放弃自己爱的人，给她自由让她过他自以为幸福的生活。,0,0,1,0,0,0,0,0
我本乡下娃，到古城来，从零开始，是书改变了命运，又是书给了我书卷气，我不留在古城，又能飞到何处去？,1,0,1,0,0,0,0,0
我们有缘做了近四年的上下、左右邻居。,1,0,0,0,0,0,0,0
要是真能堕落下去，什么也不用管　，什么也不用想，该多好啊！,0,0,0,1,0,0,0,1
你的温度，似乎还在我的手心，我紧握着，就像握着你的手。,0,0,1,0,0,0,0,0
最终，你选择了投降，你告诉我：“你的性格如兰花，但是也很像梅花，孤傲，还太认真。,0,0,1,0,0,0,0,0
那时，我是十分看重考试分数的，每次考试总想当第一，可是这个小王老师来了后，也是个特别要强的人，也想当第一，于是，两人之间就明争暗赛的。,0,0,0,0,1,0,0,1
也许没有多久，就会有其他的人来取代我的位置。,0,0,0,1,0,0,0,0
看到那些美丽的诗词，把人间万物尽抒其中，爱恨情愁融入大自然的怀抱，让一切都变得多情和淡然。,0,0,1,0,0,0,0,0
似乎整个巴塞罗那人都沉浸在对他们的热爱中，不能自拔。,0,0,1,0,0,0,0,0
起码在这场地震灾难中，８０后一代勇敢扛起了社会责任！,1,0,1,0,0,0,0,0
不过天高气自然会爽，暖暖的太阳照在身上，真的很舒服。,0,0,1,0,0,0,0,0
它们局部的、表面的创新并不能掩盖它们对于底层技术平台和基础创意的恶意侵权。,0,1,0,0,0,0,1,0
加强安全能理解，可钱都是我自己的，他凭什么要这样夺走？,0,0,0,0,0,0,1,0
不管做什么事情，都要根据官位大小把人分为三六九等，排排座、分果果，这类等级森严的“潜规则”，估计也只有“公家人”乐此不疲吧？,0,1,0,0,0,0,0,0
成龙先生要来博物馆参观，助手提前打来电话，说成龙先生对我在《百家讲坛》讲座很感兴趣，我以为是客套话，也没太在意，只是觉得银幕上的英雄哪儿都会有人欢迎。,0,0,1,0,0,0,0,0
中国人民不但勤劳、勇敢，而且老实、明白。,1,0,1,0,0,0,0,0
就像一个骗子经常的去行骗，也是恐惧自己上当受骗一样。,0,1,0,1,0,0,1,0
走着走着，生命的尽头如此的远。,0,0,0,1,0,0,0,0
大品牌就得负大责任,0,0,1,0,0,0,0,1
春天来了，我却无限的懒。,0,0,0,1,0,0,0,0
不因为有多么深刻的情感或没完没了的纠结，只是淡淡地想念。,1,0,1,0,0,0,0,0
有的舍也就有的得。,1,0,0,1,0,0,0,0
回到单位，我把老杨请到我的办公室，我们俩又唠起了老杨喜欢的话题。,1,0,0,0,0,0,0,0
但是，在中学教育中英语过八级是没有太大的实际意义的。,0,0,0,1,0,0,0,0
一切都太晚了，现在的我在你以后的日子里将永远是陌生的，我不想打破那陌生的美，陌生的友谊你会十分珍惜。,0,0,0,1,0,0,0,0
而方案的目的旨在扩大居民收入、全面刺激国内消费。,0,0,0,0,0,0,0,1
这时也就会出现有人放弃生活选择放纵，有人会坚守生活选择承受。,0,0,1,0,1,0,0,0
２００３年元月１７号上午，我利用出差办事的机会，相约心爱的他到湖里区保健院进行婚检。,1,0,1,0,0,0,0,0
我轮着墩布故意往她鞋上拖。,0,0,0,0,0,0,1,0
世态炎凉实际上是指关于我们现实中的人情冷暖，这也是我们许多人在现实中的困惑的地方。,0,1,0,1,1,0,0,0
我觉得很心痛！,0,0,0,1,0,0,0,0
更何况一些学校短时间内呈粉碎性垮塌，许许多多未成年人再也看不到明天的太阳。,0,0,0,1,0,0,0,0
日月如梭，一晃竟是５０多年以前的事情啊。,0,0,0,1,0,0,0,0
可是那样，我们感情之间的交集又会在哪里呢？,0,0,0,0,1,0,0,0
论坛里几十页的跟帖关注祝福祈祷。,0,0,0,0,0,1,0,1
等待情书就是要我们在近在咫尺的时候，依然需要一枚邮票的那种烂漫。,0,0,1,0,0,0,0,1
它粗壮的身躯，笔直地站在月光下，像极了一名英勇的战士。,0,0,1,0,0,0,0,0
题记：小夜曲，起源于西方民间，是年轻小伙子在自己中意的女孩子窗前演奏用来表达爱意的一种音乐形式，其中以表达爱慕为主，轻快缠绵而富有情感，世界上许多著名的音乐家都有创作过自己的小夜曲，其中以莫扎特的小夜曲最为有名，今借其题写些自己的对夜的感觉。,0,0,1,0,0,0,0,0
千万不要让官员问责制成了缓兵遮羞布,0,0,0,0,1,0,0,0
人都是奇怪的“动物”，有时真实的却不是最美好的，喜欢那些虚无的，幻想着那不存在的可以在自己心灵深处有触动的东西。,0,0,0,0,1,0,0,0
【后续交代心脏给了一位因心脏衰竭即将死亡的女子（中间有短暂爱的触电），又把自己的眼睛献给了一位一直渴望光明的钢琴爱好者．．．．．．肝脏捐献给了一位老人．．．．．．房产赠送给了一个充满危机的家庭．．．．．．】,0,0,1,1,0,0,0,0
我想，不用老师说，同学们都会认真完成的。,1,0,1,0,0,0,0,1
说老实话，按照我粗浅的观察，如果石原不是个作家，类似这回小儿科般的错儿，无论换哪个日本人，谁都不会像他那样犯！,0,1,0,0,0,0,0,0
但星与封，还是幸运而真切的收获了爱情，而且，三十年不变，相爱相依得让人羡慕。,0,0,1,0,0,0,0,0
”女人一下子的浪漫都被冲的无影无踪。,0,0,0,0,1,0,0,0
迟疑了片刻，我做出了决定：上车。,0,0,0,0,1,0,0,0
”透过朦胧的双眼，我仿佛又看到了父亲那满足的样子。,1,0,1,0,0,0,0,0
第一场语文就考砸了，这是后来对答案时才知道的（考试成绩出来才知道１２０分的卷只考了７１分，连及格都没有达到），而我自己还感觉良好，这样糊涂也是好事，没有摧毁我的自信，后来想想要是一开始就失去了自信，那是越考越砸，肯定会被挤下独木桥。,1,0,0,0,0,0,0,0
这样就引来了短信的狂轰滥炸，往往大屏幕上能看到短信的数量成千上万的增加。,0,1,0,0,0,0,0,0
宝贝，好想好想亲亲你的面颊，说声：晚安，宝贝。,0,0,1,0,0,0,0,1
虽不是君在长江头，我在长江尾，但长江确实把我们分成左右，你幸福着你的幸福，我快乐着我的快乐。,0,0,0,1,0,0,0,0
它的翅膀变得十分沉重，因为它的羽毛长得又浓又厚，使得飞翔十分吃力。,0,0,0,1,0,0,0,0
而今，我已安然入住两居室的新家，尚有余力接待四方来的文朋诗友，请不要见外，也不要生分，任老师，我的朋友，这句话永远对您具有效力！,0,0,1,0,0,0,0,0
但，我却不再执着。,0,0,0,0,1,0,0,0
许多年过去了，你，还有你的孤独的泪，一次次从不同版本的书页中走出来，从不同版本的银幕和荧屏上走出来，让许多男男女女咀嚼品味。,0,0,0,1,0,0,0,0
分手后，他和她在同一个城市结婚、生子，过着互不相干的生活。,0,0,0,1,0,0,0,0
”“不为什么！,0,0,0,0,0,0,1,0
捧起一杯清茶，那清香弥漫，杯中的你笑容让人沉醉。,0,0,1,0,0,0,0,0
今天我想你了，可是我却怕看到你，怕你的面孔，并非它狰狞，怕你的声音，并非不动听。,0,0,0,0,1,0,0,0
我身躯里积压的如冬天般的笨重感骤然消失，春天的节奏一下子和上了我的心跳。,1,0,1,0,0,0,0,0
”她学会了一个人睡觉不哭。,1,0,0,0,0,0,0,0
最是那一低头的温柔,0,0,1,0,0,0,0,0
），但我知道我的速度和弹跳会很快恢复的。,1,0,0,0,0,0,0,0
道路两旁的阔叶树在雨中微笑着，飘摇着季节的思绪，只是我一直叫不上它们的名字来。,0,0,1,0,0,0,0,0
只能感觉出一点点的柔软，像踩在一层极细的绒布上一样。,0,0,1,0,0,0,0,0
和朋友聊天，我突然想起一次打雪仗，我记得是一次很美丽，很开心的回忆，可是我就是不记得是什么事了。,0,0,0,1,0,0,0,0
说大了是对“三观”的改造，说小了就是丧失部分认知乃至丰富内心的东西。,0,0,0,1,1,0,0,0
其实，她不明白我心中的渴望与保留，我更愿意看到人们不再互相伤害，有能力的人，能够给予需要帮助的人多一些关爱，让他们尽可能的远离痛苦和歧视。,0,0,0,0,0,0,0,1
特别是涉及公众利益的突发事件，尤为如此。,0,0,0,0,1,0,0,0
一路上，车窗外飞逝的景物令我不禁想起熟悉的日本城市，这或许是我多年来栖居城市的缘故，也许是城市风光在视觉中早已有了丰富的储存，所以当我从车窗内看见福井县那海天一色的景象时，　一种荒凉感油然而来，那是在城市中遍寻不得，在下意识中又久久期待的别一样的感受。,0,0,1,1,0,0,0,1
程菲的第一跳，跳得相当漂亮，我跟围观在电视前的观众们，都忍不住同时鼓起掌来。,1,0,1,0,0,0,0,0
儿子最终到了忍无可忍的地步，他消瘦了，头发也蓬乱，老超和老伴再怂恿，几个月后，儿子和儿媳终于开始谈判，儿子答应媳妇的一切要求，可是媳妇只要了一万元钱。,0,0,0,0,1,0,0,0
从此没有了冷酷外表下有一颗炽热的心的我，取而代之的是热情面孔下有一颗冰冷心的我。,0,0,0,1,1,0,0,0
静静地坐着，静静地，没有意识没有思维，心跳是唯一的旋律。,0,0,0,0,1,0,0,0
直立的灯光射下，烟云攀上，一圈儿一圈儿的，有时发蓝，有时发黄，有时甚至是那种什么色都不发的光！,0,0,1,0,0,0,0,0
一草一天堂。,0,0,1,0,0,0,0,0
这是心里的感觉，随意的、即兴的、懒洋洋的、警觉的、真情真意的、不愿意驱从的、不前呼后拥的、些微危险的、讨厌振奋喜爱软绵绵的细节的。,0,0,1,0,0,0,0,0
恩，还是那句话，我觉得从来就不应该有什么小学生中学生大学生必读数目什么的，课外书籍就是培养自己兴趣爱好的，我觉得只需要加以引导，别走歪路，别看什么毛片毛书之类的，别看法轮功之类的。,0,1,0,0,0,0,0,1
那好，就请拿起你手中的笔，让我们来写下你的向往、你的游泳经历、你的快乐吧！,1,0,0,0,0,0,0,1
很多的很多的事情，总是在经历过以后才会懂得。,1,0,0,0,0,0,0,0
我不知道。,0,0,0,0,1,0,0,0
对此，贝礼中并不否认自己受到了父亲的影响，“我目睹了父亲漫长的职业生涯，我看着他的作品从图纸到模型直到最后的建筑建成，自然而然学到了他对建筑空间、道具、光线和阴影的处理方法，而且在我的理念中加以强化。,0,0,1,0,0,0,0,0
但是在没有来得及愈合的时候却开始了可怕的复仇计划。,0,1,0,0,1,0,0,0
才知那些感慨何尝不在每个人心中。,0,0,0,1,0,0,0,0
其实不在乎是什么节日，也不在乎是哪一天，只是为了能有那三天的团圆。,1,0,1,0,0,0,0,1
曾经，父亲的成就让贝礼中觉得是种负担，“我必须在父亲的指引下尽最大的努力，做出最好的设计。,0,0,0,0,1,0,0,1
不久前的一天女儿突然对我说：“爸爸，你过来。,0,0,0,0,0,1,0,0
他们听后很惊奇，说我太保守，还不够国内开放。,0,1,0,0,0,1,0,0
在浓郁自由的爵士乐中，舞者洁白芬芳又缠绵如饴。,0,0,1,0,0,0,0,0
等到稍大些，见到小动物也是非常的怜爱，尤其爱好养小狗，家里总是小狗不断，换了一茬又一茬。,0,0,1,0,0,0,0,0
这些情节自然是导演编出来的，我们看了是有些别扭，可因为《赤壁》还要在海外放映，考虑到洋人们的欣赏口味，再想想它是商业片，我们也不用太吹毛求疵。,0,0,0,0,1,0,1,1
别问了。,0,0,0,1,0,0,0,0
什么都没有了，我该走了，寻找另一份净土，属于自己的净土。,0,0,0,0,0,0,0,1
但是我的心中也非常明白一点，正如我每次给别人进行的咨询一样，我会告诉别人：“如果你们的价值观有非常大的差异的话，或许你们所付出的努力和代价是异常巨大的。,0,0,0,0,1,0,0,0
周末对于人们来说，是不一般的，每到这时候，你就可以收到一些祝福词：周末快乐！,1,0,0,0,0,0,0,0
那时，你对我呵护有加对我关怀备至，可是，现在，你连个信息都不曾有过。,0,0,0,1,0,0,0,0
有一次我说觉得荔枝应该很好吃，那时刚有荔枝，他跑出学校给我买了，当时坐在他的腿上吃他剥的荔枝，真的觉得好甜呀，大家都说我是杨贵妃。,1,0,1,0,0,0,0,0
没想到一小时后，我的电话响了，他们通知我可以去取了。,1,0,0,0,0,1,0,0
心情就像一个灰姑娘进了王宫，放下围裙居然也可以坐下来用自己擦洗的茶具来喝茶一样。,1,0,0,0,0,0,0,0
我们处在社会中，我们就有对这个社会的责任。,0,0,1,0,0,0,0,0
一路上穿过各式城堡，　所过之处开花结果鸟语花香，　且离去时无一丝留恋。,0,0,1,0,0,0,0,0
除非你有特别的谋生技能，否则就是稍微好一点大学的毕业生，走出校门就很有可能立刻加入到失业大军里。,0,0,0,1,1,0,0,0
我的家，在哪里？,0,0,0,0,1,0,0,0
老爸，虽然女儿在有些事情的处理上一度让您失望，但请您放心，我向您承诺，我会好好的走以后的每一步路，我会像保护无价之宝一样保护自己的内心。,0,0,1,0,0,0,0,0
呵呵……,1,0,0,0,0,0,0,0
这样的夜晚，更加的思念，我的妈妈！,0,0,1,0,0,0,0,0
路上的行人及孩子都在嬉戏打闹，有说有笑。,1,0,1,0,0,0,0,0
我要是做狗，决不做什么受人牵制的富家狗，而要做一只野狗，那才是真正的狗，一旦狗没了狗性，那还叫什么狗？,0,0,0,0,0,0,0,1
就连电脑Ｕ盘也是有空间的不是吗？,0,0,0,1,0,0,0,0
从杨教授唠唠叨叨、语义含混的说明中，可以嗅到一丝学校有点新仇旧恨涌向心头的意思。,0,0,0,0,1,0,1,0
我想从这个问题的前后关系来看，这个“礼物用语”必定是一个印刷错误。,0,1,0,0,0,0,1,0
愿天下有情人，能携起手来，让爱情在幸福的婚姻中暴涨，在双方的努力下，开出最灿烂的爱情花。,0,0,1,0,0,0,0,1
